ID;FullName;global_id;ShortName;RegisterNumber;LegalAddress;country;city;street;house;ChiefPosition;ChiefName;WebSite;Email;INN;OGRN
336;РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ «ФЕДЕРАЦИЯ ЧЕРЛИДИНГА МОСКВЫ»;63809543;РФСОО «Федерация черлидинга Москвы»;235741;Керамический проезд, дом 57, корпус 3;Россия;Москва;Керамический проезд;дом 57, корпус 3;президент;Новикова Валентина Петровна;www.cheerladers.msk.ru;cheer_dance@mail.ru;7713219704;1,0277E+12
337;СПОРТИВНАЯ АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ «КУБОК КРЕМЛЯ XXI ВЕК»;63809544;САНО «Кубок Кремля XXI век»;258990;Школьная улица, дом 11/3;Россия;Москва;Школьная улица;дом 11/3;генеральный директор;Шатхин Яков Савельевич;;;7709288590;1,02774E+12
338;КАЗЕННОЕ ПРЕДПРИЯТИЕ ГОРОДА МОСКВЫ СПОРТИВНЫЙ КЛУБ «СЕВЕРО-ЗАПАД»;63809545;Казенное предприятие города Москвы спортивный клуб «Северо-Запад»;220192;Живописная улица, дом 52;Россия;Москва;Живописная улица;дом 52;директор;Валеев Ренат Фоадович;;;7734033370;1,03774E+12
339;РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ «СТОЛИЧНАЯ ФЕДЕРАЦИЯ ИНВАЛИДНОГО КОННОГО СПОРТА»;63809546;Столичная Федерация инвалидного конного спорта;257962;Тихая улица, дом 23, корпус 8;Россия;Москва;Тихая улица;дом 23, корпус 8;президент;Морозова Елена Николаевна;;;7723212881;1,1478E+12
340;УПРАВА РАЙОНА КУНЦЕВО ГОРОДА МОСКВЫ;63809547;Управа района Кунцево города Москвы;237409;улица Академика Павлова, дом 42, корпус 2;Россия;Москва;улица Академика Павлова;дом 42, корпус 2;глава управы;Стеблий Виктор Иванович;;;7731267073;1,02773E+12
341;УПРАВА РАЙОНА ХОРОШЕВО-МНЕВНИКИ ГОРОДА МОСКВЫ;63809548;Управа района Хорошево-Мневники города Москвы;219782;улица Народного Ополчения, дом 33, корпус 1;Россия;Москва;улица Народного Ополчения;дом 33, корпус 1;глава управы;Панфилов Сергей Александрович;;;7734252646;1,02773E+12
342;УПРАВА ТАГАНСКОГО РАЙОНА ГОРОДА МОСКВЫ;63809549;Управа Таганского района города Москвы;237431;Воронцовская улица, дом 21;Россия;Москва;Воронцовская улица;дом 21;глава управы;Джиоев Эдуард Джемалович;;;7709397623;1,02771E+12
343;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ СУДЕБНЫХ ПРИСТАВОВ ПО МОСКВЕ;63809550;Управление Федеральной службы судебных приставов по Москве;259013;улица Бутырский Вал, дом 5;Россия;Москва;улица Бутырский Вал;дом 5;руководитель;Замородских Сергей Григорьевич;;;7704270863;1,0477E+12
344;УЧРЕЖДЕНИЕ «КЛУБ «ДИНАМО-МОСКВА» ПО ХОККЕЮ С МЯЧОМ»;63809551;Учреждение «Клуб «Динамо-Москва» по хоккею с мячом»;219810;Ленинградский проспект, дом 36, строение 21;Россия;Москва;Ленинградский проспект;дом 36, строение 21;генеральный директор;Жданов Сергей Михайлович;;;7714596092;1,05775E+12
345;Учреждение Московской Федерации профсоюзов «Центр физкультуры и спорта»;63809552;Учреждение Московской Федерации профсоюзов «Центр физкультуры и спорта»;259038;Мясницкая улица, дом 15, корпус 1;Россия;Москва;Мясницкая улица;дом 15, корпус 1;Иное должностное лицо;Евстигнеев Виктор Федорович;;;7708047312;1,0277E+12
346;ФЕДЕРАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ «ЦЕНТРАЛЬНЫЙ СПОРТИВНЫЙ КЛУБ АРМИИ»;63809571;Федеральное автономное учреждение Министерства обороны Российской Федерации «Центральный спортивный клуб армии»;260379;Ленинградский проспект, дом 39;Россия;Москва;Ленинградский проспект;дом 39;начальник;Барышев Михаил Николаевич;;;7714317863;1,03771E+12
347;ФЕДЕРАЛЬНАЯ СЛУЖБА БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;63809554;Федеральная служба безопасности Российской Федерации (ФСБ РФ);259815;улица Большая Лубянка, дом 1;Россия;Москва;улица Большая Лубянка;дом 1;директор;Бортников Александр Васильевич;;;7702232171;1,0377E+12
348;ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ «МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА»;63809572;Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский государственный университет имени М. В. Ломоносова» (МГУ);259678;улица Ленинские Горы, дом 1;Россия;Москва;улица Ленинские Горы;дом 1;ректор;Садовничий Виктор Антонович;;;7729082090;1,0377E+12
